"fk_lieu","lieu_naissance","eff","geo_coord"
http://www.wikidata.org/entity/Q2477243,Choueifat,1,Point(35.516666666 33.816666666)
http://www.wikidata.org/entity/Q2477932,Ražanj,1,Point(21.55 43.666666666)
http://www.wikidata.org/entity/Q2478279,Lippenhuizen,1,Point(6.0936 53.0169)
http://www.wikidata.org/entity/Q2483929,Simdega,1,Point(84.52 22.62)
http://www.wikidata.org/entity/Q2485801,Hillsboro,1,Point(-80.2125 38.138055555)
http://www.wikidata.org/entity/Q24861,Albany,1,Point(-73.766666666 42.65)
http://www.wikidata.org/entity/Q24879,Bremen,1,Point(8.807222222 53.075833333)
http://www.wikidata.org/entity/Q2493666,Ungstein,1,Point(8.179761111 49.479997222)
http://www.wikidata.org/entity/Q2495519,Utica,1,Point(-75.2325 43.100833333)
http://www.wikidata.org/entity/Q2497358,Unterdöbling,1,Point(16.3513 48.2442)
http://www.wikidata.org/entity/Q2500115,Musselkanaal,1,Point(7.0153 52.9292)
http://www.wikidata.org/entity/Q251091,Athy,1,Point(-6.99 52.99)
http://www.wikidata.org/entity/Q252772,Eichstätt,1,Point(11.183888888 48.891944444)
http://www.wikidata.org/entity/Q252982,Oberpullendorf,1,Point(16.516666666 47.5)
http://www.wikidata.org/entity/Q2535272,Blaton,1,Point(3.65 50.5)
http://www.wikidata.org/entity/Q253939,Pierrefitte-sur-Seine,1,Point(2.360833333 48.964722222)
http://www.wikidata.org/entity/Q25396,Bonaire,1,Point(-68.2581 12.1796)
http://www.wikidata.org/entity/Q254012,Peuerbach,1,Point(13.774166666 48.345555555)
http://www.wikidata.org/entity/Q25413,Linköping,1,Point(15.625656134 58.409418037)
http://www.wikidata.org/entity/Q25416,Stavanger,1,Point(5.731388888 58.97)
http://www.wikidata.org/entity/Q25444,Funchal,1,Point(-16.916666666 32.65)
http://www.wikidata.org/entity/Q2544796,Saswad,1,Point(74.0 18.55)
http://www.wikidata.org/entity/Q2549044,Ensival,1,Point(5.8422 50.5814)
http://www.wikidata.org/entity/Q2549060,Kogo,1,Point(9.7 1.083333333)
http://www.wikidata.org/entity/Q2561304,La Esperanza,1,Point(-88.176786111 14.308102777)
http://www.wikidata.org/entity/Q2563345,Rajgangpur,1,Point(84.583 22.2)
http://www.wikidata.org/entity/Q256477,Larchmont,1,Point(-73.75278 40.92583)
http://www.wikidata.org/entity/Q2565837,Chalchuapa,1,Point(-89.680244444 13.985291666)
http://www.wikidata.org/entity/Q25660914,Waimiha,1,Point(175.316 -38.616)
http://www.wikidata.org/entity/Q25732,Örebro,1,Point(15.196522467 59.266926001)
http://www.wikidata.org/entity/Q2573328,Manicaragua,1,Point(-79.976388888 22.15)
http://www.wikidata.org/entity/Q257561,Wisła,1,Point(18.858888888 49.656111111)
http://www.wikidata.org/entity/Q257859,Cham,1,Point(12.665833333 49.218333333)
http://www.wikidata.org/entity/Q2578726,Osgood,1,Point(-93.3489 40.1992)
http://www.wikidata.org/entity/Q2578764,Zlatopol,1,Point(31.653888888 48.821944444)
http://www.wikidata.org/entity/Q2580968,Dejvice,1,Point(14.37444 50.10472)
http://www.wikidata.org/entity/Q2582163,Tarm,1,Point(8.5206 55.9053)
http://www.wikidata.org/entity/Q258223,Rudky,1,Point(23.488055555 49.653055555)
http://www.wikidata.org/entity/Q2584915,Westcliff-on-Sea,1,Point(0.690833333 51.539722222)
http://www.wikidata.org/entity/Q2588104,Kinchil Municipality,1,Point(-90.05 20.833333333)
http://www.wikidata.org/entity/Q2592,Kostroma,1,Point(40.926944444 57.768055555)
http://www.wikidata.org/entity/Q259253,Buraidah,1,Point(43.966666666 26.333333333)
http://www.wikidata.org/entity/Q2594504,Canals,1,Point(-62.889166666 -33.565277777)
http://www.wikidata.org/entity/Q2599091,Lifta,1,Point(35.196666666 31.794444444)
http://www.wikidata.org/entity/Q260320,Steyr,1,Point(14.416666666 48.05)
http://www.wikidata.org/entity/Q2603720,Talanga,1,Point(-87.081119444 14.404305555)
http://www.wikidata.org/entity/Q26087,Tromsø Municipality,1,Point(18.95701 69.64961)
http://www.wikidata.org/entity/Q26123,Namhae County,1,Point(127.894444444 34.839444444)
http://www.wikidata.org/entity/Q2615087,Hesselager,1,Point(10.7458 55.1756)
http://www.wikidata.org/entity/Q2618954,Bila Tserkva Raion,1,Point(30.13444444 49.85166667)
http://www.wikidata.org/entity/Q262,Algeria,1,Point(1.0 28.0)
http://www.wikidata.org/entity/Q262125,Intibucá Department,1,Point(-88.176786111 14.308102777)
http://www.wikidata.org/entity/Q262208,Fuqing,1,Point(119.37347 25.72316)
http://www.wikidata.org/entity/Q2625953,Turrialba,1,Point(-83.6806611 9.8897121)
http://www.wikidata.org/entity/Q2626741,Nyzhnohirskyi,1,Point(34.734444444 45.446388888)
http://www.wikidata.org/entity/Q2627301,Strijensas,1,Point(4.5861 51.7158)
http://www.wikidata.org/entity/Q2632821,Nyanza District,1,Point(29.79451 -2.33692)
http://www.wikidata.org/entity/Q2633334,Kelarabad,1,Point(51.254444444 36.701111111)
http://www.wikidata.org/entity/Q26339,Jersey City,1,Point(-74.06 40.71)
http://www.wikidata.org/entity/Q2634,Naples,1,Point(14.248611111 40.835833333)
http://www.wikidata.org/entity/Q263922,Baniyas,1,Point(35.940277777 35.182222222)
http://www.wikidata.org/entity/Q26397,Nitra,1,Point(18.0875 48.314722222)
http://www.wikidata.org/entity/Q2642291,Sers,1,Point(45.47972222 39.56277778)
http://www.wikidata.org/entity/Q2651808,Cuetzalan,1,Point(-97.521111111 20.018611111)
http://www.wikidata.org/entity/Q2652329,Rosales Municipality,1,Point(-105.766666666 28.233333333)
http://www.wikidata.org/entity/Q2653546,Golyamo Belovo,1,Point(23.988818 42.193345)
http://www.wikidata.org/entity/Q2656439,Valladolid,1,Point(-88.133333333 20.616666666)
http://www.wikidata.org/entity/Q26569,Zahlé,1,Point(35.907222222 33.843888888)
http://www.wikidata.org/entity/Q26619,Dimmit County,1,Point(-99.75 28.42)
http://www.wikidata.org/entity/Q2662601,Jepara,1,Point(110.675833333 -6.573611111)
http://www.wikidata.org/entity/Q2668941,Woodmere,1,Point(-73.719444444 40.636111111)
http://www.wikidata.org/entity/Q2671185,Cedarville,1,Point(-89.6339 42.375)
http://www.wikidata.org/entity/Q2674024,Summit,1,Point(-87.8167 41.7833)
http://www.wikidata.org/entity/Q26772254,Kristiansand,1,Point(7.9956 58.14671)
http://www.wikidata.org/entity/Q2677564,Milner,1,Point(-84.195 33.11278)
http://www.wikidata.org/entity/Q2678,Gomel,1,Point(30.983333333 52.441666666)
http://www.wikidata.org/entity/Q268043,Isparta Province,1,Point(30.960833333 37.956666666)
http://www.wikidata.org/entity/Q26807,Prince George's County,1,Point(-76.85 38.83)
http://www.wikidata.org/entity/Q2681546,Gia Định,1,Point(106.6966172 10.8035404)
http://www.wikidata.org/entity/Q2683,Parma,1,Point(10.328 44.801472222)
http://www.wikidata.org/entity/Q268485,Sulingen,1,Point(8.8 52.666666666)
http://www.wikidata.org/entity/Q26881,Helsingør,1,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q26887,Davenport,1,Point(-90.590833333 41.543055555)
http://www.wikidata.org/entity/Q269473,Neuötting,1,Point(12.683333333 48.216666666)
http://www.wikidata.org/entity/Q26958,Layla,1,Point(46.7333 22.2833)
http://www.wikidata.org/entity/Q27,Republic of Ireland,1,Point(-8.0 53.0)
http://www.wikidata.org/entity/Q27001,Martin,1,Point(18.921388888 49.063611111)
http://www.wikidata.org/entity/Q2702633,Mlečice,1,Point(13.696028603 49.920385916)
http://www.wikidata.org/entity/Q2704676,Nijland,1,Point(5.5756 53.0508)
http://www.wikidata.org/entity/Q270482,Alassio,1,Point(8.173044444 44.007916666)
http://www.wikidata.org/entity/Q2706,Bremerhaven,1,Point(8.583333333 53.55)
http://www.wikidata.org/entity/Q2707,Beckum,1,Point(8.040833333 51.755833333)
http://www.wikidata.org/entity/Q270704,Třebíč,1,Point(15.881675935 49.2149674)
http://www.wikidata.org/entity/Q27119,Kolding,1,Point(9.472222222 55.490833333)
http://www.wikidata.org/entity/Q2713588,Hurlingham,1,Point(-58.633333333 -34.6)
http://www.wikidata.org/entity/Q271395,Scranton,1,Point(-75.6624122 41.408969)
http://www.wikidata.org/entity/Q27155,El Kef,1,Point(8.7 36.166666666)
http://www.wikidata.org/entity/Q271733,Moshi,1,Point(37.340380555 -3.334883333)
http://www.wikidata.org/entity/Q271771,Tanta,1,Point(31.0 30.783333333)
http://www.wikidata.org/entity/Q2722721,Podgorac,1,Point(21.945 43.94416667)
http://www.wikidata.org/entity/Q2722762,Alwar,1,Point(76.616666666 27.566666666)
http://www.wikidata.org/entity/Q2734144,Lutcher,1,Point(-90.6997 30.0489)
http://www.wikidata.org/entity/Q2734150,Woodruff,1,Point(-82.0325 34.740555555)
http://www.wikidata.org/entity/Q2734992,Lumpkin,1,Point(-84.7958 32.0497)
http://www.wikidata.org/entity/Q2737321,Bou Arada,1,Point(9.62 36.35)
http://www.wikidata.org/entity/Q2739389,Heliopolis,1,Point(31.3 30.133333333)
http://www.wikidata.org/entity/Q2742,Münster,1,Point(7.625555555 51.9625)
http://www.wikidata.org/entity/Q27425,Hillerød,1,Point(12.3 55.933333333)
http://www.wikidata.org/entity/Q2746097,Fana,1,Point(5.391389 60.311111)
http://www.wikidata.org/entity/Q2748757,West Runton,1,Point(1.24405 52.9377)
http://www.wikidata.org/entity/Q2749,Augsburg,1,Point(10.897777777 48.368888888)
http://www.wikidata.org/entity/Q2751,Siena,1,Point(11.331388888 43.318333333)
http://www.wikidata.org/entity/Q2756591,Chone,1,Point(-80.1 -0.68333333)
http://www.wikidata.org/entity/Q27566,Vĩnh Phúc,1,Point(105.6 21.3)
http://www.wikidata.org/entity/Q2758,Mönchengladbach,1,Point(6.433333333 51.2)
http://www.wikidata.org/entity/Q27587,Sandnes Municipality,1,Point(5.829444 58.845)
http://www.wikidata.org/entity/Q2760739,Baudour,1,Point(3.831666666 50.483333333)
http://www.wikidata.org/entity/Q27660,Jizan,1,Point(42.561111111 16.889166666)
http://www.wikidata.org/entity/Q2766547,'s-Hertogenbosch,1,Point(5.316666666 51.7)
http://www.wikidata.org/entity/Q276716,Kech District,1,Point(63.0 26.0)
http://www.wikidata.org/entity/Q277646,Kachkivka,1,Point(28.463055555 48.285)
http://www.wikidata.org/entity/Q277965,Mödling,1,Point(16.283055555 48.085555555)
http://www.wikidata.org/entity/Q27825699,Staphorst,1,Point(6.2 52.633333)
http://www.wikidata.org/entity/Q2783836,Øster Hurup,1,Point(10.2731 56.8019)
http://www.wikidata.org/entity/Q279727,Saint Clair,1,Point(-90.982777777 38.349722222)
http://www.wikidata.org/entity/Q2800622,Leslie,1,Point(-84.4325 42.451388888)
http://www.wikidata.org/entity/Q2802143,Ledeberg,1,Point(3.7422 51.0356)
http://www.wikidata.org/entity/Q28031,Svendborg,1,Point(10.61 55.059722222)
http://www.wikidata.org/entity/Q2805,Krefeld,1,Point(6.566666666 51.333333333)
http://www.wikidata.org/entity/Q2814,Halle (Saale),1,Point(11.969722222 51.482777777)
http://www.wikidata.org/entity/Q28198,Jackson,1,Point(-90.184722222 32.298888888)
http://www.wikidata.org/entity/Q28249,Concord,1,Point(-71.538055555 43.206666666)
http://www.wikidata.org/entity/Q282944,Le François,1,Point(-60.9025 14.615277777)
http://www.wikidata.org/entity/Q283104,Roșiorii de Vede,1,Point(24.9655094 44.065006)
http://www.wikidata.org/entity/Q2833,Freiburg im Breisgau,1,Point(7.85 47.995)
http://www.wikidata.org/entity/Q283368,Raqqa,1,Point(39.01 35.95)
http://www.wikidata.org/entity/Q2837,Kaluga,1,Point(36.266666666 54.533333333)
http://www.wikidata.org/entity/Q2844475,Ampsin,1,Point(5.2878 50.5397)
http://www.wikidata.org/entity/Q2845750,former 1st arrondissement of Paris,1,Point(2.320808 48.870128)
http://www.wikidata.org/entity/Q2845753,former 2nd arrondissement of Paris,1,Point(2.340506 48.872674)
http://www.wikidata.org/entity/Q28476,Gorkha District,1,Point(84.683333333 28.283333333)
http://www.wikidata.org/entity/Q2849264,Ange-Gardien,1,Point(-72.933333333 45.35)
http://www.wikidata.org/entity/Q2855659,"Wołowiec, Lesser Poland Voivodeship",1,Point(21.366666666 49.533333333)
http://www.wikidata.org/entity/Q28587,Hamadan,1,Point(48.516666666 34.8)
http://www.wikidata.org/entity/Q2861,Rostock,1,Point(12.133333333 54.083333333)
http://www.wikidata.org/entity/Q2863573,Arraioz,1,Point(-1.564527777 43.140305555)
http://www.wikidata.org/entity/Q28729,Kozhikode,1,Point(75.780277777 11.247777777)
http://www.wikidata.org/entity/Q2875118,Azazga,1,Point(4.371111111 36.745277777)
http://www.wikidata.org/entity/Q2876538,Aït Yahia,1,Point(4.33027778 36.58111111)
http://www.wikidata.org/entity/Q2877638,Baakleen,1,Point(35.558195 33.679854)
http://www.wikidata.org/entity/Q288,Tours,1,Point(0.688333333 47.392777777)
http://www.wikidata.org/entity/Q2882111,Tlaxcoapan,1,Point(-99.222222222 20.091944444)
http://www.wikidata.org/entity/Q2891347,Batignolles-Monceau,1,Point(2.3153 48.8867)
http://www.wikidata.org/entity/Q289328,Caibarién,1,Point(-79.472222222 22.515833333)
http://www.wikidata.org/entity/Q2894035,Beit Chabab,1,Point(35.6725 33.927222222)
http://www.wikidata.org/entity/Q2899,Mülheim an der Ruhr,1,Point(6.8825 51.4275)
http://www.wikidata.org/entity/Q29,Spain,1,Point(-3.5 40.2)
http://www.wikidata.org/entity/Q29003,Jiamusi,1,Point(130.36531 46.80808)
http://www.wikidata.org/entity/Q290356,San Pedro,1,Point(-118.29 33.74)
http://www.wikidata.org/entity/Q2907,Sucre,1,Point(-65.26 -19.0475)
http://www.wikidata.org/entity/Q2916104,Pyrmont,1,Point(151.1927778 -33.868611111)
http://www.wikidata.org/entity/Q2918153,La Perouse,1,Point(151.2438889 -33.991388888)
http://www.wikidata.org/entity/Q29303,Canterbury,1,Point(1.0775 51.278333333)
http://www.wikidata.org/entity/Q2936,Oldenburg,1,Point(8.213888888 53.143888888)
http://www.wikidata.org/entity/Q2938,Leverkusen,1,Point(6.983333333 51.033333333)
http://www.wikidata.org/entity/Q29422,Boca Raton,1,Point(-80.1 26.368611111)
http://www.wikidata.org/entity/Q29520,China,1,Point(105.0 35.0)
http://www.wikidata.org/entity/Q2952110,Hauwert,1,Point(5.0989 52.7075)
http://www.wikidata.org/entity/Q2955801,"Villa Clara, Entre Ríos",1,Point(-58.816666666 -31.833333333)
http://www.wikidata.org/entity/Q2963651,Laj Chimel,1,Point(-90.0051 15.5627)
http://www.wikidata.org/entity/Q2966,Heidelberg,1,Point(8.71 49.412222222)
http://www.wikidata.org/entity/Q2978509,Muridke,1,Point(74.255 31.802)
http://www.wikidata.org/entity/Q2979686,El Clot,1,Point(2.188822 41.407848)
http://www.wikidata.org/entity/Q2988097,Aznakayevsky District,1,Point(53.075277777 54.862777777)
http://www.wikidata.org/entity/Q2989478,Dera Bugti,1,Point(69.150833333 29.030555555)
http://www.wikidata.org/entity/Q2991558,Lampazos de Naranjo,1,Point(-100.504323611 27.025312222)
http://www.wikidata.org/entity/Q29962,Asyut,1,Point(31.171388888 27.186944444)
http://www.wikidata.org/entity/Q29969,Kerteminde,1,Point(10.659 55.449)
http://www.wikidata.org/entity/Q2997114,Aldama Municipality,1,Point(-105.5 29.083333333)
http://www.wikidata.org/entity/Q2999,Würzburg,1,Point(9.929444444 49.794444444)
http://www.wikidata.org/entity/Q3012,Ulm,1,Point(9.99155 48.39841)
http://www.wikidata.org/entity/Q3018561,Apeldoorn,1,Point(5.97 52.21)
http://www.wikidata.org/entity/Q3022448,Denekamp,1,Point(7.0089 52.3794)
http://www.wikidata.org/entity/Q3028848,Standing Rock Indian Reservation,1,Point(-101.2 45.75)
http://www.wikidata.org/entity/Q3032873,Djedeida,1,Point(9.936082 36.850608)
http://www.wikidata.org/entity/Q3033,Göttingen,1,Point(9.935555555 51.533888888)
http://www.wikidata.org/entity/Q30340,Zhengzhou,1,Point(113.66051 34.74919)
http://www.wikidata.org/entity/Q3038413,Ingeniero Luiggi,1,Point(-64.48333333 -35.41666667)
http://www.wikidata.org/entity/Q3042,Offenbach am Main,1,Point(8.766666666 50.1)
http://www.wikidata.org/entity/Q3047556,Edgbaston,1,Point(-1.919047222 52.45805)
http://www.wikidata.org/entity/Q305029,Catford,1,Point(-0.0207 51.4452)
http://www.wikidata.org/entity/Q305395,Manzini Region,1,Point(31.5 -26.25)
http://www.wikidata.org/entity/Q3056724,Syosset,1,Point(-73.5008 40.8128)
http://www.wikidata.org/entity/Q30617,Cartago,1,Point(-83.920441666 9.864211111)
http://www.wikidata.org/entity/Q3069,Bottrop,1,Point(6.925269444 51.52325)
http://www.wikidata.org/entity/Q3077739,Fort Lamy,1,Point(15.051571 12.126413)
http://www.wikidata.org/entity/Q308420,Østre Toten Municipality,1,Point(10.916111111 60.613333333)
http://www.wikidata.org/entity/Q309442,Paysandú,1,Point(-58.075555555 -32.32)
http://www.wikidata.org/entity/Q309469,Gezira,1,Point(33.5 14.5)
http://www.wikidata.org/entity/Q30974,Rouen,1,Point(1.1025 49.443055555)
http://www.wikidata.org/entity/Q3100518,Guinguinéo,1,Point(-15.95 14.266666666)
http://www.wikidata.org/entity/Q310117,Minya,1,Point(30.75 28.083333333)
http://www.wikidata.org/entity/Q311266,Al Khobar,1,Point(50.216666666 26.3)
http://www.wikidata.org/entity/Q311312,Ad-Damir,1,Point(33.959166666 17.592777777)
http://www.wikidata.org/entity/Q311315,Kadhimiya,1,Point(44.34 33.383055555)
http://www.wikidata.org/entity/Q311321,Al-Hasakah,1,Point(40.742222222 36.511666666)
http://www.wikidata.org/entity/Q311946,Naryn,1,Point(76.0 41.433333333)
http://www.wikidata.org/entity/Q311984,Boudouaou,1,Point(3.4047805 36.7313191)
http://www.wikidata.org/entity/Q3121108,Weilerbach,1,Point(6.383333333 49.833333333)
http://www.wikidata.org/entity/Q31219,Cicero,1,Point(-76.130277777 43.134722222)
http://www.wikidata.org/entity/Q3125257,Haarlemmerliede,1,Point(4.6875 52.3881)
http://www.wikidata.org/entity/Q3129405,Kalay,1,Point(94.063888888 23.19)
http://www.wikidata.org/entity/Q31356,Mingora,1,Point(72.36 34.771666666)
http://www.wikidata.org/entity/Q31467408,Antwerp,1,Point(4.400277777 51.220555555)
http://www.wikidata.org/entity/Q31578256,Waregem,1,Point(3.433611111 50.885833333)
http://www.wikidata.org/entity/Q317145,Ozurgeti,1,Point(42.000555555 41.926944444)
http://www.wikidata.org/entity/Q317217,Kasaragod,1,Point(74.99 12.501388888)
http://www.wikidata.org/entity/Q3173563,Helsinge,1,Point(12.19944 56.02194)
http://www.wikidata.org/entity/Q317946,Bojnord,1,Point(57.333333333 37.466666666)
http://www.wikidata.org/entity/Q319566,Aberfeldy,1,Point(-3.8655 56.6181)
http://www.wikidata.org/entity/Q320704,Benin City,1,Point(5.6145 6.3176)
http://www.wikidata.org/entity/Q321197,Cieszyn,1,Point(18.633333333 49.75)
http://www.wikidata.org/entity/Q322149,Eldoret,1,Point(35.283333333 0.516666666)
http://www.wikidata.org/entity/Q3223801,Frederikssund,1,Point(12.0637 55.8406)
http://www.wikidata.org/entity/Q322828,Brčko,1,Point(18.809166666 44.878333333)
http://www.wikidata.org/entity/Q323414,Simi Valley,1,Point(-118.739167 34.270833)
http://www.wikidata.org/entity/Q3238,Tegucigalpa,1,Point(-87.204008333 14.105713888)
http://www.wikidata.org/entity/Q323986,Prijedor,1,Point(16.7 44.966666666)
http://www.wikidata.org/entity/Q324027,Pierrelatte,1,Point(4.696111111 44.3775)
http://www.wikidata.org/entity/Q3242959,Kiambu,1,Point(36.82194444 -1.16694444)
http://www.wikidata.org/entity/Q325736,Ciacova,1,Point(21.133333333 45.5)
http://www.wikidata.org/entity/Q325946,Landerneau,1,Point(-4.249444444 48.450833333)
http://www.wikidata.org/entity/Q326142,Trzebiatów,1,Point(15.264722222 54.061388888)
http://www.wikidata.org/entity/Q327012,Bangor,1,Point(-68.7675 44.803055555)
http://www.wikidata.org/entity/Q3276115,Yahata,1,Point(130.811888888 33.863527777)
http://www.wikidata.org/entity/Q327788,Meneng District,1,Point(166.939444444 -0.548055555)
http://www.wikidata.org/entity/Q328153,Damanhur,1,Point(30.466666666 31.05)
http://www.wikidata.org/entity/Q3286243,Mattrup,1,Point(9.5421 55.9243)
http://www.wikidata.org/entity/Q329664,Le Creusot,1,Point(4.440277777 46.800555555)
http://www.wikidata.org/entity/Q330175,Piracicaba,1,Point(-47.6493269 -22.725165)
http://www.wikidata.org/entity/Q3305482,Palandri Tehsil,1,Point(73.6861 33.71534)
http://www.wikidata.org/entity/Q3306,Panama City,1,Point(-79.5 9.0)
