"annee_naissance","fk_lieu","lieu_naissance","geo_coord"
1970,http://www.wikidata.org/entity/Q742835,Palma Soriano,Point(-75.991944444 20.213888888)
1970,http://www.wikidata.org/entity/Q735215,Middletown Township,Point(-74.0711 40.4073)
1970,http://www.wikidata.org/entity/Q43509,Guayaquil,Point(-79.8875 -2.19)
1970,http://www.wikidata.org/entity/Q27155,El Kef,Point(8.7 36.166666666)
1970,http://www.wikidata.org/entity/Q211907,Slough,Point(-0.593055555 51.509722222)
1970,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1970,http://www.wikidata.org/entity/Q9580,Burgos,Point(-3.699722222 42.340833333)
1970,http://www.wikidata.org/entity/Q131127,Banja Luka,Point(17.1925 44.7725)
1970,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
1970,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1970,http://www.wikidata.org/entity/Q964069,Techiman,Point(-1.929166666 7.577222222)
1970,http://www.wikidata.org/entity/Q1616963,Monteros,Point(-65.5 -27.166666666)
1970,http://www.wikidata.org/entity/Q1616963,Monteros,Point(-65.49832 -27.16741)
1970,http://www.wikidata.org/entity/Q1754,Stockholm,Point(18.068611111 59.329444444)
1970,http://www.wikidata.org/entity/Q4929370,Tram Kak District,Point(104.583 11.0)
1970,http://www.wikidata.org/entity/Q4929370,Tram Kak District,Point(104.60821 11.00998)
1970,http://www.wikidata.org/entity/Q2336157,La Carlota,Point(-63.2934951 -33.4179364)
1970,http://www.wikidata.org/entity/Q404873,Xinyang,Point(114.06722 32.12641)
1970,http://www.wikidata.org/entity/Q15468,Badalona,Point(2.233333333 41.433333333)
1970,http://www.wikidata.org/entity/Q956,Beijing,Point(116.407526 39.90403)
1970,http://www.wikidata.org/entity/Q33208,Caransebeș,Point(22.221944444 45.421388888)
1970,http://www.wikidata.org/entity/Q61,"Washington, D.C.",Point(-77.036666666 38.895)
1970,http://www.wikidata.org/entity/Q694545,Bowling Green,Point(-86.444444444 36.981666666)
1971,http://www.wikidata.org/entity/Q1391,Maryland,Point(-76.7 39.0)
1971,http://www.wikidata.org/entity/Q88,Alexandria,Point(-77.047222222 38.804722222)
1971,http://www.wikidata.org/entity/Q83387,Diyarbakır,Point(40.236666666 37.910833333)
1971,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
1971,http://www.wikidata.org/entity/Q1850,Phnom Penh,Point(104.921027777 11.569583333)
1971,http://www.wikidata.org/entity/Q1626044,Sittingbourne,Point(0.74 51.34)
1971,http://www.wikidata.org/entity/Q173808,Kandahar,Point(65.5 31.0)
1971,http://www.wikidata.org/entity/Q443946,Altona,Point(144.83 -37.868)
1971,http://www.wikidata.org/entity/Q694840,São Gabriel da Cachoeira,Point(-67.088888888 -0.13)
1971,http://www.wikidata.org/entity/Q189128,León de Los Aldama,Point(-101.683333333 21.121944444)
1971,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
1971,http://www.wikidata.org/entity/Q41843,Beersheba,Point(34.797777777 31.258888888)
1971,http://www.wikidata.org/entity/Q23106,Leicestershire,Point(-1.183333333 52.716666666)
1971,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1971,http://www.wikidata.org/entity/Q21,England,Point(-1.0 53.0)
1971,http://www.wikidata.org/entity/Q170532,Amasya,Point(35.833333333 40.65)
1971,http://www.wikidata.org/entity/Q24639,Vancouver,Point(-123.113888888 49.260833333)
1971,http://www.wikidata.org/entity/Q963,Botswana,Point(23.7 -22.2)
1971,http://www.wikidata.org/entity/Q943332,Oudeschoot,Point(5.9547 52.9347)
1971,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
1971,http://www.wikidata.org/entity/Q5582919,Good Samaritan Hospital,Point(-118.265 34.0544)
1971,http://www.wikidata.org/entity/Q836654,Ondo State,Point(5.083333333 7.166666666)
1971,http://www.wikidata.org/entity/Q23197,Nashville,Point(-86.774444444 36.162222222)
1971,http://www.wikidata.org/entity/Q990168,Keighley,Point(-1.916666666 53.866666666)
1971,http://www.wikidata.org/entity/Q2561304,La Esperanza,Point(-88.176786111 14.308102777)
1971,http://www.wikidata.org/entity/Q1643630,Kalbajar,Point(46.038333333 40.106666666)
1971,http://www.wikidata.org/entity/Q1581,Missouri,Point(-92.5 38.5)
1971,http://www.wikidata.org/entity/Q1741,Vienna,Point(16.3725 48.208333333)
1971,http://www.wikidata.org/entity/Q1899,Kyiv,Point(30.523611111 50.45)
1971,http://www.wikidata.org/entity/Q171714,Kerman,Point(57.067777777 30.291111111)
1971,http://www.wikidata.org/entity/Q5838,Kabul,Point(69.165833333 34.532777777)
1971,http://www.wikidata.org/entity/Q29520,China,Point(105.0 35.0)
1971,http://www.wikidata.org/entity/Q1741,Vienna,Point(16.3725 48.208333333)
1971,http://www.wikidata.org/entity/Q3056724,Syosset,Point(-73.5008 40.8128)
1971,http://www.wikidata.org/entity/Q1198730,Luoshan County,Point(114.52461 32.20256)
1971,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
1971,http://www.wikidata.org/entity/Q741765,San Fernando,Point(-6.2009666 36.4666072)
1971,http://www.wikidata.org/entity/Q2997114,Aldama Municipality,Point(-105.5 29.083333333)
1971,http://www.wikidata.org/entity/Q3242959,Kiambu,Point(36.82194444 -1.16694444)
1971,http://www.wikidata.org/entity/Q503516,Laurel County,Point(-84.1178 37.11067)
1971,http://www.wikidata.org/entity/Q8471,Reggio Calabria,Point(15.65 38.114438888)
1971,http://www.wikidata.org/entity/Q188705,Maui,Point(-156.3 20.8)
1971,http://www.wikidata.org/entity/Q3821108,La Reina,Point(-89.148925 14.194905555)
1971,http://www.wikidata.org/entity/Q3894,Kampala,Point(32.581111111 0.313611111)
1971,http://www.wikidata.org/entity/Q4591167,Aşağı Güzlək,Point(47.13333333 39.48333333)
1971,http://www.wikidata.org/entity/Q11739,Lahore,Point(74.343611111 31.549722222)
1971,http://www.wikidata.org/entity/Q1720,Mainz,Point(8.273611111 49.999444444)
1971,http://www.wikidata.org/entity/Q44210,Córdoba,Point(-64.183333333 -31.416666666)
1971,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
1971,http://www.wikidata.org/entity/Q1491,La Paz,Point(-68.133333333 -16.495833333)
1971,http://www.wikidata.org/entity/Q37320,Cleveland,Point(-81.669722222 41.482222222)
1971,http://www.wikidata.org/entity/Q10870219,Dongshigu,Point(117.33028 39.87889)
1971,http://www.wikidata.org/entity/Q157955,Malgobek,Point(44.583333333 43.516666666)
1971,http://www.wikidata.org/entity/Q18432,Staten Island,Point(-74.144838888 40.576280555)
1971,http://www.wikidata.org/entity/Q2280,Minsk,Point(27.561837 53.902246)
1972,http://www.wikidata.org/entity/Q16554,Denver,Point(-104.984722222 39.739166666)
1972,http://www.wikidata.org/entity/Q1726,Munich,Point(11.575 48.1375)
1972,http://www.wikidata.org/entity/Q217432,Port Harcourt,Point(7.0 4.75)
1972,http://www.wikidata.org/entity/Q712,Fiji,Point(178.0 -18.0)
1972,http://www.wikidata.org/entity/Q1342668,Bairin Right Banner,Point(118.67202 43.5247)
1972,http://www.wikidata.org/entity/Q47465,Aix-en-Provence,Point(5.445555555 43.527777777)
1972,http://www.wikidata.org/entity/Q142965,Portuguese Timor,Point(125.583333 -8.55)
1972,http://www.wikidata.org/entity/Q8810,Granada,Point(-3.600833333 37.178055555)
1972,http://www.wikidata.org/entity/Q2267932,Greater Rosario,Point(-60.666388888 -32.951111111)
1972,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
1972,http://www.wikidata.org/entity/Q3012,Ulm,Point(9.99155 48.39841)
1972,http://www.wikidata.org/entity/Q5465,Cape Town,Point(18.423888888 -33.925277777)
1972,http://www.wikidata.org/entity/Q43407,Shandong,Point(118.4 36.4)
1972,http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,Point(23.656111111 -2.88)
1972,http://www.wikidata.org/entity/Q15950,Igualada,Point(1.620833333 41.581388888)
1972,http://www.wikidata.org/entity/Q805,Yemen,Point(48.0 15.5)
1972,http://www.wikidata.org/entity/Q7003,Dijon,Point(5.041944444 47.323055555)
1972,http://www.wikidata.org/entity/Q960040,Youngstown,Point(-79.0425 43.248888888)
1972,http://www.wikidata.org/entity/Q887,Yekaterinburg,Point(60.612777777 56.835555555)
1972,http://www.wikidata.org/entity/Q170996,Galați,Point(28.0425 45.423333333)
1972,http://www.wikidata.org/entity/Q35178,Kuwait City,Point(47.98 29.375)
1972,http://www.wikidata.org/entity/Q757133,Chachapoyas,Point(-77.87 -6.23)
1972,http://www.wikidata.org/entity/Q337123,Mit Ghamr,Point(31.262777777 30.719166666)
1972,http://www.wikidata.org/entity/Q42800,Belo Horizonte,Point(-43.941944444 -19.928055555)
1972,http://www.wikidata.org/entity/Q208314,Maisons-Alfort,Point(2.437777777 48.805833333)
1972,http://www.wikidata.org/entity/Q17,Japan,Point(136.0 35.0)
1972,http://www.wikidata.org/entity/Q761,Białystok,Point(23.166666666 53.116666666)
1972,http://www.wikidata.org/entity/Q1186,Kerala,Point(76.3 10.0)
1972,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
1972,http://www.wikidata.org/entity/Q146699,Zanjan,Point(48.483333333 36.666666666)
1972,http://www.wikidata.org/entity/Q842939,Imo State,Point(7.033333333 5.483333333)
1972,http://www.wikidata.org/entity/Q953645,South Elmsall,Point(-1.272602777 53.5959)
1972,http://www.wikidata.org/entity/Q157144,Vinnytsia,Point(28.467222222 49.237222222)
1972,http://www.wikidata.org/entity/Q522086,Dissen am Teutoburger Wald,Point(8.203416666 52.11575)
1972,http://www.wikidata.org/entity/Q874,Turkmenistan,Point(60.0 39.0)
1972,http://www.wikidata.org/entity/Q118958,Leuven,Point(4.704444 50.8775)
1972,http://www.wikidata.org/entity/Q79875,Mobile,Point(-88.052672222 30.727669444)
1972,http://www.wikidata.org/entity/Q4407002,Yaruquí,Point(-78.31701 -0.16241)
1972,http://www.wikidata.org/entity/Q6602,Strasbourg,Point(7.752222222 48.573333333)
1972,http://www.wikidata.org/entity/Q843,Pakistan,Point(71.0 30.0)
1972,http://www.wikidata.org/entity/Q3426,Voronezh,Point(39.210555555 51.671666666)
1972,http://www.wikidata.org/entity/Q28476,Gorkha District,Point(84.683333333 28.283333333)
1972,http://www.wikidata.org/entity/Q12912978,Oosterhout,Point(4.8567 51.6433)
1972,http://www.wikidata.org/entity/Q129946,Roosevelt,Point(-109.994166666 40.298611111)
1972,http://www.wikidata.org/entity/Q59473,Užice,Point(19.85 43.85)
1972,http://www.wikidata.org/entity/Q8717,Seville,Point(-5.983333333 37.383333333)
1972,http://www.wikidata.org/entity/Q429908,Benue State,Point(8.75 7.333333333)
1972,http://www.wikidata.org/entity/Q3820,Beirut,Point(35.513055555 33.886944444)
1972,http://www.wikidata.org/entity/Q118958,Leuven,Point(4.704444 50.8775)
1972,http://www.wikidata.org/entity/Q693140,Santa Cruz del Quiché,Point(-91.25 15.05)
1972,http://www.wikidata.org/entity/Q193250,Bulawayo,Point(28.566666666 -20.166666666)
1972,http://www.wikidata.org/entity/Q1858,Hanoi,Point(105.84117 21.0245)
1972,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1972,http://www.wikidata.org/entity/Q2280,Minsk,Point(27.561837 53.902246)
1972,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
1972,http://www.wikidata.org/entity/Q3579,Tripoli,Point(13.18746 32.87519)
1972,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1972,http://www.wikidata.org/entity/Q1650084,Sidi M'Hamed,Point(3.05861111 36.7575)
1972,http://www.wikidata.org/entity/Q1937201,Jorhat,Point(94.20306 26.75751)
1972,http://www.wikidata.org/entity/Q818193,Bensonhurst,Point(-74.001944444 40.603333333)
1972,http://www.wikidata.org/entity/Q911727,Ahar,Point(47.060277777 38.475)
1973,http://www.wikidata.org/entity/Q1027545,Digor,Point(43.4125 40.375555555)
1973,http://www.wikidata.org/entity/Q3490,Lipetsk,Point(39.6 52.616666666)
1973,http://www.wikidata.org/entity/Q1963,Khartoum,Point(32.52654 15.60308)
1973,http://www.wikidata.org/entity/Q330175,Piracicaba,Point(-47.6493269 -22.725165)
1973,http://www.wikidata.org/entity/Q190828,Petah Tikva,Point(34.883333333 32.083333333)
1973,http://www.wikidata.org/entity/Q3711,Belgrade,Point(20.456944444 44.817777777)
1973,http://www.wikidata.org/entity/Q1489,Mexico City,Point(-99.145555555 19.419444444)
1973,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
1973,http://www.wikidata.org/entity/Q54195,Weymouth,Point(-70.940277777 42.220833333)
1973,http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,Point(23.656111111 -2.88)
1973,http://www.wikidata.org/entity/Q1016,Libya,Point(17.0 27.0)
1973,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
1973,http://www.wikidata.org/entity/Q8652,Miami,Point(-80.216666666 25.783333333)
1973,http://www.wikidata.org/entity/Q811132,Baucau Municipality,Point(126.5 -8.583333333)
1973,http://www.wikidata.org/entity/Q652000,Bray,Point(-6.110833333 53.201388888)
1973,http://www.wikidata.org/entity/Q3630,Jakarta,Point(106.8275 -6.175)
1973,http://www.wikidata.org/entity/Q262208,Fuqing,Point(119.37347 25.72316)
1973,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1973,http://www.wikidata.org/entity/Q668,India,Point(83.0 22.8)
1973,http://www.wikidata.org/entity/Q911,Ufa,Point(55.9475 54.726111111)
1973,http://www.wikidata.org/entity/Q1198655,Minquan County,Point(115.14449 34.65077)
1973,http://www.wikidata.org/entity/Q5838,Kabul,Point(69.165833333 34.532777777)
1973,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1973,http://www.wikidata.org/entity/Q902,Bangladesh,Point(89.866667 24.016667)
1973,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1973,http://www.wikidata.org/entity/Q5097549,Chila Municipality,Point(-105.2574908 20.7520149)
1973,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1973,http://www.wikidata.org/entity/Q174257,Beauvais,Point(2.0875 49.434166666)
1973,http://www.wikidata.org/entity/Q2083175,Santa Rosa de Lima,Point(-37.193888888 -10.645833333)
1973,http://www.wikidata.org/entity/Q1055,Hamburg,Point(10.0 53.55)
1973,http://www.wikidata.org/entity/Q156747,Poltava,Point(34.551388888 49.589444444)
1973,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1973,http://www.wikidata.org/entity/Q1207056,Devrek,Point(31.955157 41.219552)
1973,http://www.wikidata.org/entity/Q751153,Węgorzewo,Point(21.75 54.216666666)
1973,http://www.wikidata.org/entity/Q26397,Nitra,Point(18.0875 48.314722222)
1973,http://www.wikidata.org/entity/Q195662,Slavyansk-na-Kubani,Point(38.124722222 45.258611111)
1973,http://www.wikidata.org/entity/Q1020350,Huadian,Point(126.74778 42.96333)
1973,http://www.wikidata.org/entity/Q1020350,Huadian,Point(126.73883 42.96883)
1973,http://www.wikidata.org/entity/Q210007,Vlaardingen,Point(4.35 51.916666666)
1973,http://www.wikidata.org/entity/Q1781,Budapest,Point(19.040833333 47.498333333)
1973,http://www.wikidata.org/entity/Q23551,Mérida,Point(-71.133333333 8.583333333)
1973,http://www.wikidata.org/entity/Q374365,Jeddah,Point(39.172777777 21.542777777)
1973,http://www.wikidata.org/entity/Q172,Toronto,Point(-79.386666666 43.670277777)
1973,http://www.wikidata.org/entity/Q1726,Munich,Point(11.575 48.1375)
1973,http://www.wikidata.org/entity/Q30002,Chengdu,Point(104.063333333 30.66)
1973,http://www.wikidata.org/entity/Q1017594,Merlo,Point(-58.7275 -34.6653)
1973,http://www.wikidata.org/entity/Q1015727,Mbale,Point(34.1749506 1.0711896)
1973,http://www.wikidata.org/entity/Q83114,São Gonçalo,Point(-43.053888888 -22.826944444)
1973,http://www.wikidata.org/entity/Q14878,Mettmann,Point(6.966666666 51.25)
1973,http://www.wikidata.org/entity/Q108223,Belize City,Point(-88.188611111 17.498611111)
1973,http://www.wikidata.org/entity/Q40362,Sahrawi Arab Democratic Republic,Point(-13.0 25.0)
1974,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
1974,http://www.wikidata.org/entity/Q44253,Santiago del Estero,Point(-64.266944444 -27.784444444)
1974,http://www.wikidata.org/entity/Q9580,Burgos,Point(-3.699722222 42.340833333)
1974,http://www.wikidata.org/entity/Q37320,Cleveland,Point(-81.669722222 41.482222222)
1974,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(103.451944444 35.844722222)
1974,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1974,http://www.wikidata.org/entity/Q2900,Quito,Point(-78.5125 -0.22)
1974,http://www.wikidata.org/entity/Q25413,Linköping,Point(15.625656134 58.409418037)
1974,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
1974,http://www.wikidata.org/entity/Q317946,Bojnord,Point(57.333333333 37.466666666)
1974,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1974,http://www.wikidata.org/entity/Q1354,Dhaka,Point(90.394444444 23.728888888)
1974,http://www.wikidata.org/entity/Q2280,Minsk,Point(27.561837 53.902246)
1974,http://www.wikidata.org/entity/Q801,Israel,Point(35.0 31.0)
1974,http://www.wikidata.org/entity/Q79980,Varanasi,Point(83.012777777 25.318888888)
1974,http://www.wikidata.org/entity/Q2722721,Podgorac,Point(21.945 43.94416667)
1974,http://www.wikidata.org/entity/Q994,Tbilisi,Point(44.7925 41.7225)
1974,http://www.wikidata.org/entity/Q18094,Honolulu,Point(-157.857194444 21.304694444)
1974,http://www.wikidata.org/entity/Q3846605,Xochistlahuaca,Point(-98.24099 16.78882)
1974,http://www.wikidata.org/entity/Q3846605,Xochistlahuaca,Point(-98.241944444 16.791388888)
1974,http://www.wikidata.org/entity/Q2280,Minsk,Point(27.561837 53.902246)
1974,http://www.wikidata.org/entity/Q42168,Clermont-Ferrand,Point(3.086944444 45.779722222)
1974,http://www.wikidata.org/entity/Q991435,Ciudad del Carmen,Point(-91.83645 18.637789444)
1974,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
1974,http://www.wikidata.org/entity/Q359990,Wuhu,Point(118.36223 31.33398)
1974,http://www.wikidata.org/entity/Q900,Kazan,Point(49.114444444 55.790833333)
1974,http://www.wikidata.org/entity/Q1770,Tallinn,Point(24.745 59.437222222)
1974,http://www.wikidata.org/entity/Q1709,Schwerin,Point(11.415 53.628888888)
1974,http://www.wikidata.org/entity/Q1341,Tolyatti,Point(49.416666666 53.516666666)
1974,http://www.wikidata.org/entity/Q1953,Yerevan,Point(44.514444444 40.181388888)
1974,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1974,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1974,http://www.wikidata.org/entity/Q18013,Sacramento,Point(-121.486111111 38.575277777)
1974,http://www.wikidata.org/entity/Q2805,Krefeld,Point(6.566666666 51.333333333)
1974,http://www.wikidata.org/entity/Q1044,Sierra Leone,Point(-12.1 8.5)
1974,http://www.wikidata.org/entity/Q2592,Kostroma,Point(40.926944444 57.768055555)
1974,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1974,http://www.wikidata.org/entity/Q1032233,Masaka District,Point(31.666666666 -0.316666666)
1974,http://www.wikidata.org/entity/Q2678,Gomel,Point(30.983333333 52.441666666)
1974,http://www.wikidata.org/entity/Q911092,Oiartzun,Point(-1.857777777 43.299166666)
1974,http://www.wikidata.org/entity/Q40738,Bursa,Point(29.080538888 40.191330555)
1974,http://www.wikidata.org/entity/Q816420,Quibdó,Point(-76.658192 5.692277)
1974,http://www.wikidata.org/entity/Q1024647,Ikeja,Point(3.333333333 6.583333333)
